Model,Env,Run,Wall Time (s),Sample Complexity,Mean Reward,Std Dev,File,Save Path
trpor,Ant-v5,2,330.5824363231659,inf,556.4348585351801,625.0323194633642,.eval/trpor/Ant-v5_2/run_2_data.csv,.eval/trpor/Ant-v5_2
trpor,Ant-v5,3,327.78550720214844,inf,547.2497278842303,609.4945992621342,.eval/trpor/Ant-v5_3/run_3_data.csv,.eval/trpor/Ant-v5_3
trpor,Ant-v5,4,322.8479344844818,inf,647.7554801666666,698.3453852118226,.eval/trpor/Ant-v5_4/run_4_data.csv,.eval/trpor/Ant-v5_4
trpor,Ant-v5,5,336.24136328697205,inf,708.5399904416208,734.0600178561617,.eval/trpor/Ant-v5_5/run_5_data.csv,.eval/trpor/Ant-v5_5
trpor,Ant-v5,6,326.3750784397125,inf,643.0814056111111,668.3363833902545,.eval/trpor/Ant-v5_6/run_6_data.csv,.eval/trpor/Ant-v5_6
trpor,Ant-v5,7,336.220742225647,inf,718.9850798811445,697.9279613133149,.eval/trpor/Ant-v5_7/run_7_data.csv,.eval/trpor/Ant-v5_7
trpor,Ant-v5,8,320.30693197250366,inf,683.4710739560853,790.0996435617047,.eval/trpor/Ant-v5_8/run_8_data.csv,.eval/trpor/Ant-v5_8
trpor,Ant-v5,9,326.04330015182495,inf,680.2996303524534,669.5023676263138,.eval/trpor/Ant-v5_9/run_9_data.csv,.eval/trpor/Ant-v5_9
trpor,Ant-v5,10,337.7369644641876,inf,561.4920791052972,585.2908770645907,.eval/trpor/Ant-v5_10/run_10_data.csv,.eval/trpor/Ant-v5_10
trpor,Humanoid-v5,1,85.24022889137268,inf,268.7641298765432,124.32340311885696,.eval/trpor/Humanoid-v5_1/run_1_data.csv,.eval/trpor/Humanoid-v5_1
trpor,Humanoid-v5,2,85.7163953781128,inf,256.56600066809193,119.74544987373774,.eval/trpor/Humanoid-v5_2/run_2_data.csv,.eval/trpor/Humanoid-v5_2
trpor,Humanoid-v5,3,85.98362135887146,inf,261.23481886149585,114.47051133161982,.eval/trpor/Humanoid-v5_3/run_3_data.csv,.eval/trpor/Humanoid-v5_3
trpor,Humanoid-v5,4,87.02275824546814,inf,262.2899210396694,119.5538630599817,.eval/trpor/Humanoid-v5_4/run_4_data.csv,.eval/trpor/Humanoid-v5_4
trpor,Humanoid-v5,5,88.19176435470581,inf,261.1010983492063,116.38649580823031,.eval/trpor/Humanoid-v5_5/run_5_data.csv,.eval/trpor/Humanoid-v5_5
trpor,Humanoid-v5,6,88.59708166122437,inf,262.9174994159734,122.08286411369924,.eval/trpor/Humanoid-v5_6/run_6_data.csv,.eval/trpor/Humanoid-v5_6
trpor,Humanoid-v5,7,87.30175852775574,inf,255.28172602736052,114.92265850993542,.eval/trpor/Humanoid-v5_7/run_7_data.csv,.eval/trpor/Humanoid-v5_7
trpor,Humanoid-v5,8,86.43861675262451,inf,272.0605437813212,114.96395163760538,.eval/trpor/Humanoid-v5_8/run_8_data.csv,.eval/trpor/Humanoid-v5_8
trpor,Humanoid-v5,9,85.89185976982117,inf,254.06209666095342,112.97482075969135,.eval/trpor/Humanoid-v5_9/run_9_data.csv,.eval/trpor/Humanoid-v5_9
trpor,Humanoid-v5,10,86.88848638534546,inf,258.92040452396697,124.14252914024124,.eval/trpor/Humanoid-v5_10/run_10_data.csv,.eval/trpor/Humanoid-v5_10
trpor,InvertedDoublePendulum-v5,1,24.351110458374023,inf,130.2161906715285,119.7173284806455,.eval/trpor/InvertedDoublePendulum-v5_1/run_1_data.csv,.eval/trpor/InvertedDoublePendulum-v5_1
trpor,InvertedDoublePendulum-v5,2,23.515057802200317,inf,121.1411108592118,97.89499573439399,.eval/trpor/InvertedDoublePendulum-v5_2/run_2_data.csv,.eval/trpor/InvertedDoublePendulum-v5_2
trpor,InvertedDoublePendulum-v5,3,23.41160821914673,inf,126.42520553813866,111.28908714766256,.eval/trpor/InvertedDoublePendulum-v5_3/run_3_data.csv,.eval/trpor/InvertedDoublePendulum-v5_3
trpor,InvertedDoublePendulum-v5,4,23.426597118377686,inf,127.13973587669436,107.19319162650572,.eval/trpor/InvertedDoublePendulum-v5_4/run_4_data.csv,.eval/trpor/InvertedDoublePendulum-v5_4
trpor,InvertedDoublePendulum-v5,5,23.378435134887695,inf,119.98659556941762,102.25384378452277,.eval/trpor/InvertedDoublePendulum-v5_5/run_5_data.csv,.eval/trpor/InvertedDoublePendulum-v5_5
trpor,InvertedDoublePendulum-v5,6,23.3620445728302,inf,124.09972963547149,98.43242095034944,.eval/trpor/InvertedDoublePendulum-v5_6/run_6_data.csv,.eval/trpor/InvertedDoublePendulum-v5_6
trpor,InvertedDoublePendulum-v5,7,23.48476529121399,inf,124.74046579716779,111.34178266490866,.eval/trpor/InvertedDoublePendulum-v5_7/run_7_data.csv,.eval/trpor/InvertedDoublePendulum-v5_7
trpor,InvertedDoublePendulum-v5,8,23.51569628715515,inf,128.75182785912173,110.95968758980175,.eval/trpor/InvertedDoublePendulum-v5_8/run_8_data.csv,.eval/trpor/InvertedDoublePendulum-v5_8
trpor,InvertedDoublePendulum-v5,9,23.35485339164734,inf,125.89267755222158,107.13487684053987,.eval/trpor/InvertedDoublePendulum-v5_9/run_9_data.csv,.eval/trpor/InvertedDoublePendulum-v5_9
trpor,InvertedDoublePendulum-v5,10,23.443589687347412,inf,126.09035780728114,111.13324216143918,.eval/trpor/InvertedDoublePendulum-v5_10/run_10_data.csv,.eval/trpor/InvertedDoublePendulum-v5_10
entrpo,Ant-v5,1,421.2025511264801,2386,446.9599932576805,789.115866102344,.eval/entrpo/Ant-v5_11/run_1_data.csv,.eval/entrpo/Ant-v5_11
entrpo,Ant-v5,2,375.8482930660248,2914,353.2258222906551,678.2459194086324,.eval/entrpo/Ant-v5_12/run_2_data.csv,.eval/entrpo/Ant-v5_12
entrpo,Ant-v5,3,391.43659353256226,2802,391.07188977115777,758.5825210137223,.eval/entrpo/Ant-v5_13/run_3_data.csv,.eval/entrpo/Ant-v5_13
entrpo,Ant-v5,4,414.5205991268158,2093,408.34597863052903,628.8062429800559,.eval/entrpo/Ant-v5_14/run_4_data.csv,.eval/entrpo/Ant-v5_14
entrpo,Ant-v5,5,406.44888138771057,1773,633.8662233262811,945.4578391716885,.eval/entrpo/Ant-v5_15/run_5_data.csv,.eval/entrpo/Ant-v5_15
entrpo,Ant-v5,6,407.41316056251526,2183,401.17657070696123,631.664092301277,.eval/entrpo/Ant-v5_16/run_6_data.csv,.eval/entrpo/Ant-v5_16
entrpo,Ant-v5,7,367.8347444534302,2647,426.97468259950773,805.937441194395,.eval/entrpo/Ant-v5_17/run_7_data.csv,.eval/entrpo/Ant-v5_17
entrpo,Ant-v5,8,374.4626371860504,2931,350.1967175967953,671.5677155140734,.eval/entrpo/Ant-v5_18/run_8_data.csv,.eval/entrpo/Ant-v5_18
entrpo,Ant-v5,9,377.538560628891,2066,570.7770952806644,957.5947997610035,.eval/entrpo/Ant-v5_19/run_9_data.csv,.eval/entrpo/Ant-v5_19
entrpo,Ant-v5,10,392.1839520931244,1717,665.8337285919064,995.8915797544315,.eval/entrpo/Ant-v5_20/run_10_data.csv,.eval/entrpo/Ant-v5_20
entrpo,Humanoid-v5,1,48.692119121551514,inf,167.41421234746073,86.68917456984092,.eval/entrpo/Humanoid-v5_11/run_1_data.csv,.eval/entrpo/Humanoid-v5_11
entrpo,Humanoid-v5,2,45.84765267372131,inf,163.3477486060391,82.9722692250069,.eval/entrpo/Humanoid-v5_12/run_2_data.csv,.eval/entrpo/Humanoid-v5_12
entrpo,Humanoid-v5,3,47.83611583709717,inf,165.55724265312045,77.91980286451157,.eval/entrpo/Humanoid-v5_13/run_3_data.csv,.eval/entrpo/Humanoid-v5_13
entrpo,Humanoid-v5,4,49.43333172798157,inf,161.86921914810887,79.56488355675327,.eval/entrpo/Humanoid-v5_14/run_4_data.csv,.eval/entrpo/Humanoid-v5_14
entrpo,Humanoid-v5,5,44.13137745857239,inf,161.23679741608146,77.77914894906124,.eval/entrpo/Humanoid-v5_15/run_5_data.csv,.eval/entrpo/Humanoid-v5_15
entrpo,Humanoid-v5,6,46.79101920127869,inf,164.39951754584527,77.99970920992143,.eval/entrpo/Humanoid-v5_16/run_6_data.csv,.eval/entrpo/Humanoid-v5_16
entrpo,Humanoid-v5,7,49.955044746398926,inf,142.60890437386115,60.429205636608934,.eval/entrpo/Humanoid-v5_17/run_7_data.csv,.eval/entrpo/Humanoid-v5_17
entrpo,Humanoid-v5,8,50.282301902770996,inf,177.83443321887086,86.14262916370502,.eval/entrpo/Humanoid-v5_18/run_8_data.csv,.eval/entrpo/Humanoid-v5_18
entrpo,Humanoid-v5,9,43.96633720397949,inf,129.01455578300542,55.49822861326343,.eval/entrpo/Humanoid-v5_19/run_9_data.csv,.eval/entrpo/Humanoid-v5_19
entrpo,Humanoid-v5,10,47.610958099365234,inf,146.1300765074098,70.16226349899155,.eval/entrpo/Humanoid-v5_20/run_10_data.csv,.eval/entrpo/Humanoid-v5_20
entrpo,InvertedDoublePendulum-v5,1,23.24771761894226,inf,55.69376736088241,24.675660720652925,.eval/entrpo/InvertedDoublePendulum-v5_11/run_1_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_11
entrpo,InvertedDoublePendulum-v5,2,22.671110153198242,inf,55.652577236761104,24.614962020377824,.eval/entrpo/InvertedDoublePendulum-v5_12/run_2_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_12
entrpo,InvertedDoublePendulum-v5,3,21.811356782913208,inf,56.16815538848101,24.80627316000826,.eval/entrpo/InvertedDoublePendulum-v5_13/run_3_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_13
entrpo,InvertedDoublePendulum-v5,4,22.9951229095459,inf,55.85117463130709,24.303224827605984,.eval/entrpo/InvertedDoublePendulum-v5_14/run_4_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_14
entrpo,InvertedDoublePendulum-v5,5,20.52037286758423,inf,56.135683975267256,24.892948792569182,.eval/entrpo/InvertedDoublePendulum-v5_15/run_5_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_15
entrpo,InvertedDoublePendulum-v5,6,20.44641637802124,inf,55.886277618987585,24.62531238214851,.eval/entrpo/InvertedDoublePendulum-v5_16/run_6_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_16
entrpo,InvertedDoublePendulum-v5,7,20.697185039520264,inf,55.84996211620583,24.221519255394508,.eval/entrpo/InvertedDoublePendulum-v5_17/run_7_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_17
entrpo,InvertedDoublePendulum-v5,8,20.586124181747437,inf,55.63272692372881,24.31917173709507,.eval/entrpo/InvertedDoublePendulum-v5_18/run_8_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_18
entrpo,InvertedDoublePendulum-v5,9,20.54242491722107,inf,56.289272187218664,24.404452520354514,.eval/entrpo/InvertedDoublePendulum-v5_19/run_9_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_19
entrpo,InvertedDoublePendulum-v5,10,21.47853422164917,inf,55.528937216524575,24.120008265474095,.eval/entrpo/InvertedDoublePendulum-v5_20/run_10_data.csv,.eval/entrpo/InvertedDoublePendulum-v5_20
ppo,Ant-v5,1,457.29038310050964,inf,153.3386325583243,237.09358325348904,.eval/ppo/Ant-v5_11/run_1_data.csv,.eval/ppo/Ant-v5_11
ppo,Ant-v5,2,453.084814786911,inf,198.21755829840737,267.8667574416363,.eval/ppo/Ant-v5_12/run_2_data.csv,.eval/ppo/Ant-v5_12
ppo,Ant-v5,3,457.18287897109985,inf,183.2464160618988,262.3756900283253,.eval/ppo/Ant-v5_13/run_3_data.csv,.eval/ppo/Ant-v5_13
ppo,Ant-v5,4,463.9065806865692,inf,185.711994040565,262.12507104829916,.eval/ppo/Ant-v5_14/run_4_data.csv,.eval/ppo/Ant-v5_14
ppo,Ant-v5,5,461.61603927612305,inf,198.47958993757803,275.9409774203534,.eval/ppo/Ant-v5_15/run_5_data.csv,.eval/ppo/Ant-v5_15
ppo,Ant-v5,6,452.66629934310913,inf,181.35119646689162,273.62947552005403,.eval/ppo/Ant-v5_16/run_6_data.csv,.eval/ppo/Ant-v5_16
ppo,Ant-v5,7,449.8576045036316,inf,216.01705460084744,293.64525337297545,.eval/ppo/Ant-v5_17/run_7_data.csv,.eval/ppo/Ant-v5_17
ppo,Ant-v5,8,437.77847933769226,inf,196.5750678578926,277.72960209038825,.eval/ppo/Ant-v5_18/run_8_data.csv,.eval/ppo/Ant-v5_18
ppo,Ant-v5,9,446.4757056236267,inf,269.5042471242572,323.457872282314,.eval/ppo/Ant-v5_19/run_9_data.csv,.eval/ppo/Ant-v5_19
ppo,Ant-v5,10,465.23624777793884,inf,180.13296982266834,258.7843598905407,.eval/ppo/Ant-v5_20/run_10_data.csv,.eval/ppo/Ant-v5_20
ppo,Humanoid-v5,1,69.33300709724426,inf,106.88361308239784,36.62729820333132,.eval/ppo/Humanoid-v5_11/run_1_data.csv,.eval/ppo/Humanoid-v5_11
ppo,Humanoid-v5,2,68.71577215194702,inf,105.4192906174318,35.33854100250554,.eval/ppo/Humanoid-v5_12/run_2_data.csv,.eval/ppo/Humanoid-v5_12
ppo,Humanoid-v5,3,68.95427751541138,inf,105.50652353549246,35.0994367829722,.eval/ppo/Humanoid-v5_13/run_3_data.csv,.eval/ppo/Humanoid-v5_13
ppo,Humanoid-v5,4,69.08150172233582,inf,105.30833285929204,35.36997675888487,.eval/ppo/Humanoid-v5_14/run_4_data.csv,.eval/ppo/Humanoid-v5_14
ppo,Humanoid-v5,5,69.51373672485352,inf,107.43199592293826,36.75783062483755,.eval/ppo/Humanoid-v5_15/run_5_data.csv,.eval/ppo/Humanoid-v5_15
ppo,Humanoid-v5,6,69.31973719596863,inf,107.06646602807727,37.07673423773825,.eval/ppo/Humanoid-v5_16/run_6_data.csv,.eval/ppo/Humanoid-v5_16
ppo,Humanoid-v5,7,69.32074975967407,inf,105.41559308222517,35.12878926558677,.eval/ppo/Humanoid-v5_17/run_7_data.csv,.eval/ppo/Humanoid-v5_17
ppo,Humanoid-v5,8,69.43861413002014,inf,106.42690237651007,36.21085698835925,.eval/ppo/Humanoid-v5_18/run_8_data.csv,.eval/ppo/Humanoid-v5_18
ppo,Humanoid-v5,9,69.42503929138184,inf,104.66554139889989,35.23927240199154,.eval/ppo/Humanoid-v5_19/run_9_data.csv,.eval/ppo/Humanoid-v5_19
ppo,Humanoid-v5,10,69.566890001297,inf,105.5203911350632,35.827659898705555,.eval/ppo/Humanoid-v5_20/run_10_data.csv,.eval/ppo/Humanoid-v5_20
ppo,InvertedDoublePendulum-v5,1,131.40348386764526,inf,202.9027692716776,349.7566706540865,.eval/ppo/InvertedDoublePendulum-v5_11/run_1_data.csv,.eval/ppo/InvertedDoublePendulum-v5_11
ppo,InvertedDoublePendulum-v5,2,131.65741896629333,inf,202.0890089040298,471.62620165707995,.eval/ppo/InvertedDoublePendulum-v5_12/run_2_data.csv,.eval/ppo/InvertedDoublePendulum-v5_12
ppo,InvertedDoublePendulum-v5,3,133.3462290763855,inf,196.02583930929876,350.92832692624097,.eval/ppo/InvertedDoublePendulum-v5_13/run_3_data.csv,.eval/ppo/InvertedDoublePendulum-v5_13
ppo,InvertedDoublePendulum-v5,4,133.91987943649292,inf,210.85100396974673,474.05364618069643,.eval/ppo/InvertedDoublePendulum-v5_14/run_4_data.csv,.eval/ppo/InvertedDoublePendulum-v5_14
ppo,InvertedDoublePendulum-v5,5,133.2171289920807,inf,202.8499486048406,389.95315987382344,.eval/ppo/InvertedDoublePendulum-v5_15/run_5_data.csv,.eval/ppo/InvertedDoublePendulum-v5_15
ppo,InvertedDoublePendulum-v5,6,132.78607392311096,inf,193.95891888263736,281.50495488434836,.eval/ppo/InvertedDoublePendulum-v5_16/run_6_data.csv,.eval/ppo/InvertedDoublePendulum-v5_16
ppo,InvertedDoublePendulum-v5,7,132.97266101837158,inf,173.48195950252526,203.80660824910538,.eval/ppo/InvertedDoublePendulum-v5_17/run_7_data.csv,.eval/ppo/InvertedDoublePendulum-v5_17
ppo,InvertedDoublePendulum-v5,8,133.6039581298828,inf,191.3205949826923,231.4356815189585,.eval/ppo/InvertedDoublePendulum-v5_18/run_8_data.csv,.eval/ppo/InvertedDoublePendulum-v5_18
ppo,InvertedDoublePendulum-v5,9,131.79138088226318,inf,189.12397702611466,269.13915463342624,.eval/ppo/InvertedDoublePendulum-v5_19/run_9_data.csv,.eval/ppo/InvertedDoublePendulum-v5_19
ppo,InvertedDoublePendulum-v5,10,131.42540621757507,inf,212.12895962735737,379.95460219245956,.eval/ppo/InvertedDoublePendulum-v5_20/run_10_data.csv,.eval/ppo/InvertedDoublePendulum-v5_20
ppo,Pendulum-v1,1,46.56536865234375,inf,-464.1388646015625,408.9669563104378,.eval/ppo/Pendulum-v1_11/run_1_data.csv,.eval/ppo/Pendulum-v1_11
ppo,Pendulum-v1,2,45.498305797576904,inf,-459.14610903515626,400.9670434127317,.eval/ppo/Pendulum-v1_12/run_2_data.csv,.eval/ppo/Pendulum-v1_12
ppo,Pendulum-v1,3,45.019315004348755,inf,-497.5704405390625,412.0277301418717,.eval/ppo/Pendulum-v1_13/run_3_data.csv,.eval/ppo/Pendulum-v1_13
ppo,Pendulum-v1,4,44.85744905471802,inf,-457.8253286855469,394.3208663484718,.eval/ppo/Pendulum-v1_14/run_4_data.csv,.eval/ppo/Pendulum-v1_14
ppo,Pendulum-v1,5,44.41211223602295,inf,-471.87934277929685,419.2166178000249,.eval/ppo/Pendulum-v1_15/run_5_data.csv,.eval/ppo/Pendulum-v1_15
ppo,Pendulum-v1,6,44.52284359931946,inf,-468.488258375,429.2724772413848,.eval/ppo/Pendulum-v1_16/run_6_data.csv,.eval/ppo/Pendulum-v1_16
ppo,Pendulum-v1,7,44.75521802902222,inf,-451.3838835488281,392.01847464873407,.eval/ppo/Pendulum-v1_17/run_7_data.csv,.eval/ppo/Pendulum-v1_17
ppo,Pendulum-v1,8,44.401029109954834,inf,-475.2889514394531,418.0963804162849,.eval/ppo/Pendulum-v1_18/run_8_data.csv,.eval/ppo/Pendulum-v1_18
ppo,Pendulum-v1,9,44.2533392906189,inf,-462.27482144140623,411.00306971903166,.eval/ppo/Pendulum-v1_19/run_9_data.csv,.eval/ppo/Pendulum-v1_19
ppo,Pendulum-v1,10,44.09962797164917,inf,-452.369090765625,392.58392035872816,.eval/ppo/Pendulum-v1_20/run_10_data.csv,.eval/ppo/Pendulum-v1_20
trpor,Ant-v5,1,341.0169429779053,inf,625.7924728075802,770.6112462353309,.eval/trpor/Ant-v5_11/run_1_data.csv,.eval/trpor/Ant-v5_11
trpor,Ant-v5,2,349.60858249664307,inf,613.3555928680172,687.0750606551653,.eval/trpor/Ant-v5_12/run_2_data.csv,.eval/trpor/Ant-v5_12
trpor,Ant-v5,3,343.51933217048645,inf,533.3809845358255,565.7229628508381,.eval/trpor/Ant-v5_13/run_3_data.csv,.eval/trpor/Ant-v5_13
trpor,Ant-v5,4,334.4511616230011,inf,631.6517714679128,726.0686791364836,.eval/trpor/Ant-v5_14/run_4_data.csv,.eval/trpor/Ant-v5_14
trpor,Ant-v5,5,328.5537166595459,inf,592.0237887926118,629.9154331232882,.eval/trpor/Ant-v5_15/run_5_data.csv,.eval/trpor/Ant-v5_15
trpor,Ant-v5,6,323.7835907936096,inf,597.5064011549296,643.4517647883337,.eval/trpor/Ant-v5_16/run_6_data.csv,.eval/trpor/Ant-v5_16
trpor,Ant-v5,7,326.8239920139313,inf,513.9178828207024,570.490358764829,.eval/trpor/Ant-v5_17/run_7_data.csv,.eval/trpor/Ant-v5_17
trpor,Ant-v5,8,333.90321230888367,inf,621.9614518652203,659.9146625358009,.eval/trpor/Ant-v5_18/run_8_data.csv,.eval/trpor/Ant-v5_18
trpor,Ant-v5,9,342.37529492378235,inf,612.7993327090217,655.0358484173589,.eval/trpor/Ant-v5_19/run_9_data.csv,.eval/trpor/Ant-v5_19
trpor,Ant-v5,10,309.9750545024872,inf,876.5940457762803,999.8629999528016,.eval/trpor/Ant-v5_20/run_10_data.csv,.eval/trpor/Ant-v5_20
trpor,Humanoid-v5,1,85.34025478363037,inf,257.392010037257,122.56092489829348,.eval/trpor/Humanoid-v5_11/run_1_data.csv,.eval/trpor/Humanoid-v5_11
trpor,Humanoid-v5,2,80.95192432403564,inf,270.75049438728325,125.33765752949947,.eval/trpor/Humanoid-v5_12/run_2_data.csv,.eval/trpor/Humanoid-v5_12
trpor,Humanoid-v5,3,82.36905479431152,inf,252.3369366495452,114.03137943573992,.eval/trpor/Humanoid-v5_13/run_3_data.csv,.eval/trpor/Humanoid-v5_13
trpor,Humanoid-v5,4,82.01591181755066,inf,253.5801629770911,121.7184162042077,.eval/trpor/Humanoid-v5_14/run_4_data.csv,.eval/trpor/Humanoid-v5_14
trpor,Humanoid-v5,5,82.7394323348999,inf,274.27811059431224,128.52385696353122,.eval/trpor/Humanoid-v5_15/run_5_data.csv,.eval/trpor/Humanoid-v5_15
trpor,Humanoid-v5,6,82.84812808036804,inf,264.18116330614527,121.48624747915713,.eval/trpor/Humanoid-v5_16/run_6_data.csv,.eval/trpor/Humanoid-v5_16
trpor,Humanoid-v5,7,84.42931199073792,inf,249.01232463924052,118.26389520422195,.eval/trpor/Humanoid-v5_17/run_7_data.csv,.eval/trpor/Humanoid-v5_17
trpor,Humanoid-v5,8,88.20792698860168,inf,258.8115811863388,119.02164937707556,.eval/trpor/Humanoid-v5_18/run_8_data.csv,.eval/trpor/Humanoid-v5_18
trpor,Humanoid-v5,9,86.5732319355011,inf,249.97038212751323,120.63032876248305,.eval/trpor/Humanoid-v5_19/run_9_data.csv,.eval/trpor/Humanoid-v5_19
trpor,Humanoid-v5,10,86.38643550872803,inf,249.98720522926573,114.57738995806687,.eval/trpor/Humanoid-v5_20/run_10_data.csv,.eval/trpor/Humanoid-v5_20
trpor,InvertedDoublePendulum-v5,1,25.05966305732727,inf,133.0615962316238,131.5825256785608,.eval/trpor/InvertedDoublePendulum-v5_11/run_1_data.csv,.eval/trpor/InvertedDoublePendulum-v5_11
trpor,InvertedDoublePendulum-v5,2,22.61617684364319,inf,125.00441466413308,102.01475545804402,.eval/trpor/InvertedDoublePendulum-v5_12/run_2_data.csv,.eval/trpor/InvertedDoublePendulum-v5_12
trpor,InvertedDoublePendulum-v5,3,22.50285530090332,inf,126.95813792412791,111.07679219244368,.eval/trpor/InvertedDoublePendulum-v5_13/run_3_data.csv,.eval/trpor/InvertedDoublePendulum-v5_13
trpor,InvertedDoublePendulum-v5,4,22.53476572036743,inf,125.44629774881449,100.58877126932681,.eval/trpor/InvertedDoublePendulum-v5_14/run_4_data.csv,.eval/trpor/InvertedDoublePendulum-v5_14
trpor,InvertedDoublePendulum-v5,5,22.57955551147461,inf,126.41004284331062,112.27734452306491,.eval/trpor/InvertedDoublePendulum-v5_15/run_5_data.csv,.eval/trpor/InvertedDoublePendulum-v5_15
trpor,InvertedDoublePendulum-v5,6,22.686333417892456,inf,126.23427315921909,105.37876025513724,.eval/trpor/InvertedDoublePendulum-v5_16/run_6_data.csv,.eval/trpor/InvertedDoublePendulum-v5_16
trpor,InvertedDoublePendulum-v5,7,22.434434413909912,inf,124.85001467845383,103.15803467442343,.eval/trpor/InvertedDoublePendulum-v5_17/run_7_data.csv,.eval/trpor/InvertedDoublePendulum-v5_17
trpor,InvertedDoublePendulum-v5,8,21.877664804458618,inf,130.02690367528606,122.64523097779498,.eval/trpor/InvertedDoublePendulum-v5_18/run_8_data.csv,.eval/trpor/InvertedDoublePendulum-v5_18
trpor,InvertedDoublePendulum-v5,9,22.221110105514526,inf,128.83101571165463,111.45812720577135,.eval/trpor/InvertedDoublePendulum-v5_19/run_9_data.csv,.eval/trpor/InvertedDoublePendulum-v5_19
trpor,InvertedDoublePendulum-v5,10,21.723336935043335,inf,125.90343472244662,112.70805416384437,.eval/trpor/InvertedDoublePendulum-v5_20/run_10_data.csv,.eval/trpor/InvertedDoublePendulum-v5_20
entrpohigh,Ant-v5,1,38.867106437683105,inf,-58.67903526436782,168.238447893768,.eval/entrpohigh/Ant-v5_1/run_1_data.csv,.eval/entrpohigh/Ant-v5_1
entrpohigh,Ant-v5,2,38.497419595718384,inf,-54.23910547550776,165.8013441666459,.eval/entrpohigh/Ant-v5_2/run_2_data.csv,.eval/entrpohigh/Ant-v5_2
entrpohigh,Ant-v5,1,37.71074080467224,inf,-59.910219998702985,174.6980406478605,.eval/entrpohigh/Ant-v5_4/run_1_data.csv,.eval/entrpohigh/Ant-v5_4
entrpohigh,Ant-v5,2,35.4891254901886,inf,-67.64516246086957,179.5115152821193,.eval/entrpohigh/Ant-v5_5/run_2_data.csv,.eval/entrpohigh/Ant-v5_5
entrpohigh,Ant-v5,3,35.64740467071533,inf,-60.68301591911764,175.25601516432627,.eval/entrpohigh/Ant-v5_6/run_3_data.csv,.eval/entrpohigh/Ant-v5_6
entrpohigh,Ant-v5,4,35.43888545036316,inf,-72.12306296511628,167.6613799844221,.eval/entrpohigh/Ant-v5_7/run_4_data.csv,.eval/entrpohigh/Ant-v5_7
entrpohigh,Ant-v5,5,36.206780195236206,inf,-54.714986237078655,152.61681427282468,.eval/entrpohigh/Ant-v5_8/run_5_data.csv,.eval/entrpohigh/Ant-v5_8
entrpohigh,Ant-v5,6,35.99314880371094,inf,-59.819986498893805,151.97268295941115,.eval/entrpohigh/Ant-v5_9/run_6_data.csv,.eval/entrpohigh/Ant-v5_9
entrpohigh,Ant-v5,7,36.5938835144043,inf,-56.32374807785235,167.63653213747065,.eval/entrpohigh/Ant-v5_10/run_7_data.csv,.eval/entrpohigh/Ant-v5_10
entrpohigh,Ant-v5,8,36.7296028137207,inf,-62.7771876641791,166.2119680199844,.eval/entrpohigh/Ant-v5_11/run_8_data.csv,.eval/entrpohigh/Ant-v5_11
entrpohigh,Ant-v5,9,36.494884729385376,inf,-53.094721524193545,150.55639135776389,.eval/entrpohigh/Ant-v5_12/run_9_data.csv,.eval/entrpohigh/Ant-v5_12
entrpohigh,Ant-v5,10,36.801658391952515,inf,-59.34829094459834,171.76662526735936,.eval/entrpohigh/Ant-v5_13/run_10_data.csv,.eval/entrpohigh/Ant-v5_13
entrpohigh,Humanoid-v5,1,49.56768870353699,inf,156.61225316224278,82.50445436725109,.eval/entrpohigh/Humanoid-v5_1/run_1_data.csv,.eval/entrpohigh/Humanoid-v5_1
entrpohigh,Humanoid-v5,2,50.97877788543701,inf,159.80650619841512,84.8225291632917,.eval/entrpohigh/Humanoid-v5_2/run_2_data.csv,.eval/entrpohigh/Humanoid-v5_2
entrpohigh,Humanoid-v5,3,51.17132067680359,inf,168.64959610182518,93.2883629770934,.eval/entrpohigh/Humanoid-v5_3/run_3_data.csv,.eval/entrpohigh/Humanoid-v5_3
entrpohigh,Humanoid-v5,4,50.756569147109985,inf,158.1877017076552,84.29480560829278,.eval/entrpohigh/Humanoid-v5_4/run_4_data.csv,.eval/entrpohigh/Humanoid-v5_4
entrpohigh,Humanoid-v5,5,50.26964235305786,inf,156.90178369000597,82.98189094921952,.eval/entrpohigh/Humanoid-v5_5/run_5_data.csv,.eval/entrpohigh/Humanoid-v5_5
entrpohigh,Humanoid-v5,6,51.05241656303406,inf,169.3142235502561,93.37296236666288,.eval/entrpohigh/Humanoid-v5_6/run_6_data.csv,.eval/entrpohigh/Humanoid-v5_6
entrpohigh,Humanoid-v5,7,50.91110563278198,inf,159.7159543165555,84.67601543558625,.eval/entrpohigh/Humanoid-v5_7/run_7_data.csv,.eval/entrpohigh/Humanoid-v5_7
entrpohigh,Humanoid-v5,8,51.22902202606201,inf,159.4225273733945,86.42315087338302,.eval/entrpohigh/Humanoid-v5_8/run_8_data.csv,.eval/entrpohigh/Humanoid-v5_8
